tid,player_name,team_name,team_key,tournament_name,start_date,month,matches,wins,draws,losses,points_match,win_rate,opp_win_rate,event_rank,event_points,event_players,event_teams
liga-2x2-presencial-s2-e2,Metusa,Metusa & Rudzzt,metusa & rudzzt,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,3,2,1,0,7,0.6666666666666666,0.611111111111111,1,3,9,9
liga-2x2-presencial-s2-e2,Murilo Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,3,2,1,0,7,0.6666666666666666,0.4444444444444444,2,2,9,9
liga-2x2-presencial-s2-e3,Nakamura,Furiatti & Nakamura,furiatti & nakamura,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,3,1,1,1,4,0.3333333333333333,0.5555555555555555,4,2,8,8
liga-2x2-presencial-s2-e2,Nobru,Melk & Nobru,melk & nobru,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,3,2,0,1,6,0.6666666666666666,0.2222222222222222,5,1,9,9
liga-2x2-presencial-s2-e1,Oscar,Oscar & Vini,oscar & vini,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,3,1,0,2,3,0.3333333333333333,0.3333333333333333,6,1,8,8
liga-2x2-presencial-s2-e3,Romano,Matheus & Romano,matheus & romano,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,3,0,0,3,0,0.0,0.4444444444444444,8,1,8,8
liga-2x2-presencial-s2-e2,Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,3,2,1,0,7,0.6666666666666666,0.611111111111111,1,3,9,9
liga-2x2-presencial-s2-e3,Sônia,Melk & Sônia,melk & sonia,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,3,3,0,0,9,1.0,0.3333333333333333,1,3,8,8
liga-2x2-presencial-s2-e1,Theo,André & Theo,andre & theo,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,3,0,1,2,1,0.0,0.4444444444444444,8,1,8,8
liga-2x2-presencial-s2-e1,Vini,Oscar & Vini,oscar & vini,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,3,1,0,2,3,0.3333333333333333,0.3333333333333333,6,1,8,8
liga-2x2-presencial-s2-e1,Zangalli,Cheury & Zangalli,cheury & zangalli,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,3,2,0,1,6,0.6666666666666666,0.4444444444444444,3,2,8,8
liga-2x2-presencial-s2-e6,André,André & Matheus,andre & matheus,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,3,1,1,1,4,0.3333333333333333,0.4444444444444444,4,2,8,8
