tid,tournament_name,start_date,month,player_name,player_id,standing,points,win_rate,opp_win_rate,decklist,commanders,raw_team,team_name,team_key,player_1,player_2,deck_1,deck_2,deck_url_1,deck_url_2,deck_name_pt_1,deck_name_pt_2,deck_name_en_1,deck_name_en_2,colecao_1,colecao_2,map_status,missing_players,missing_decks,points_official,event_rank,event_points,event_players
liga-2x2-presencial-s2-e1,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,Metusa & Rudzzt,x7K4RPLNtqvGLrOarC8x,5,3,0.3333333333333333,0.5925925925925926,,,Metusalem e Ruddzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Mediadores Engalanados,Counter Blitz,https://moxfield.com/decks/dUg9kVt-yUC-J4rRanRBbA,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Mediadores Engalanados,Counter Blitz,Bedecked Brokers,Counter Blitz,Streets of New Capenna,Final Fantasy,manual,0,0,3,5.0,1.0,8.0
liga-2x2-presencial-s2-e1,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,Oscar & Vini,rzZsZoaKUoxWqxhXJ6TL,6,3,0.3333333333333333,0.48037037037037034,,,Oscar e Vini,Oscar & Vini,oscar & vini,Oscar,Vini,Temur Roar,Veloci-E-Rápido,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Temur Roar,Veloci-E-Rápido,Temur Roar,Veloci-Ramp-Tor,Tarkir Dragonstorm,The Lost Caverns of Ixalan,manual,0,0,3,6.0,1.0,8.0
liga-2x2-presencial-s2-e1,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,Berka & Nobru,ZylnbW5FWvfD1Ws4ZLpV,7,2,0.0,0.4803703703703704,,,Berka e Nobru,Berka & Nobru,berka & nobru,Berka,Nobru,Death Toll,Turtle Power!,https://moxfield.com/decks/IYNgcuHZQk2WJeZMJw0t7Q,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,Death Toll,Turtle Power!,Death Toll,Turtle Power!,Duskmourn: House of Horror,Teenage Mutant Ninja Turtles,manual,0,0,2,7.0,1.0,8.0
liga-2x2-presencial-s2-e1,Liga 2x2 presencial S2-E1,2026-04-04,2026-04,André & Theo,E571vIholGVU4OjR75ti,8,1,0.0,0.5544444444444444,,,Theo e André,André & Theo,andre & theo,Theo,André,Creative Energy,World Shaper,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,https://moxfield.com/decks/n04yWsMGvUCmMQ8ImxJ_0A,Creative Energy,World Shaper,Creative Energy,World Shaper,Modern Horizons 3,Edge of Eternities,manual,0,0,1,8.0,1.0,8.0
liga-2x2-presencial-s2-e2,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,Metusa & Rudzzt,a7NkkWWHuI5Xcu1ktmEx,1,7,0.6666666666666666,0.7037037037037037,,,Metusalem & Ruddzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Quandrix Quântica,Jump Scare!,https://moxfield.com/decks/PZE0uF5pckKFccZKFvp1mg,https://moxfield.com/decks/XzGgdXc-TE-qFr4lzmGl6Q,Quandrix Quântica,Jump Scare!,Quantum Quandrix,Jump Scare!,Commander 2021 - Strixhaven,Duskmourn: House of Horror,manual,0,0,7,1.0,3.0,9.0
liga-2x2-presencial-s2-e2,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,Arthur Castanhari & Murilo Oyafuso,VqjRD7iXKg0vpvGb4gPr,2,7,0.6666666666666666,0.5925925925925926,,,Murilo Oyafuso & Arthur Castanhari,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Murilo Oyafuso,Arthur Castanhari,Scions & Spellcraft,Cacofonia dos Cabaretti,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,https://moxfield.com/decks/GyEvLRf31UqSk08E5aM4AA,Scions & Spellcraft,Cacofonia dos Cabaretti,Scions & Spellcraft,Cabaretti Cacophony,Final Fantasy,Streets of New Capenna,manual,0,0,7,2.0,2.0,9.0
liga-2x2-presencial-s2-e2,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,Carlos Kit & Gustavo Dias,eXMukiGri8HFrXAfFxjy,3,6,0.5,0.5538888888888889,,,Carlos Kit & Gustavo Dias,Carlos Kit & Gustavo Dias,carlos kit & gustavo dias,Carlos Kit,Gustavo Dias,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,https://moxfield.com/decks/Q3Wn5qhG0UWFaGIYEpmRjQ,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,Secret Lair Commander Deck,Tarkir Dragonstorm,manual,0,0,6,3.0,2.0,9.0
liga-2x2-presencial-s2-e2,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,Jorel & Martin,lp22FMSca1Bgo5I5sng2,4,6,0.6666666666666666,0.5185185185185185,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Turtle Power!,Counter Blitz,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Turtle Power!,Counter Blitz,Turtle Power!,Counter Blitz,Teenage Mutant Ninja Turtles,Final Fantasy,manual,0,0,6,4.0,2.0,9.0
liga-2x2-presencial-s2-e2,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,Melk & Nobru,Ohl8tyi4BkSSTeqnYpZE,5,6,0.6666666666666666,0.48037037037037034,,,Nobru & Melk,Melk & Nobru,melk & nobru,Nobru,Melk,Devorarrrdores de Mentes,,https://moxfield.com/decks/fmt6yaMreU2LXsLELVt7xw,,Devorarrrdores de Mentes,,Mind Flayarrrs,,Commander Legends: Battle for Baldur's Gate,,manual,0,1,6,5.0,1.0,9.0
liga-2x2-presencial-s2-e2,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,Eduardo & Luís Zangalli,z3dQrwlziYO1SzotGAQ1,6,4,0.3333333333333333,0.44333333333333336,,,Eduardo & Luís Zangalli,Eduardo & Luís Zangalli,eduardo & luis zangalli,Eduardo,Luís Zangalli,,,,,,,,,,,manual,0,1,4,6.0,1.0,9.0
liga-2x2-presencial-s2-e2,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,Ewerson & Gabriel,fBSInayZTI87DPCS00SQ,7,3,0.0,0.7222222222222222,,,Ewerson & Gabriel,Ewerson & Gabriel,ewerson & gabriel,Ewerson,Gabriel,,,,,,,,,,,manual,0,1,3,7.0,1.0,9.0
liga-2x2-presencial-s2-e2,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,André & Matheus,3a7gP9SyKjHHUdKjxWg1,8,3,0.0,0.5555555555555556,,,André & Matheus,André & Matheus,andre & matheus,André,Matheus,Creative Energy,Cavaleiros de Rohan,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,https://moxfield.com/decks/hi-cA6GBykKPYJ9xW0g_KQ,Creative Energy,Cavaleiros de Rohan,Creative Energy,Riders of Rohan,Modern Horizons 3,The Lord Of The Rings: Tales Of Middle-Earth,manual,0,0,3,8.0,1.0,9.0
liga-2x2-presencial-s2-e2,Liga 2x2 presencial S2-E2,2026-04-11,2026-04,Oscar & Vini,1eBmbdhVtr9ZEBYqnHVk,9,1,0.0,0.5925925925925926,,,Oscar & Vini,Oscar & Vini,oscar & vini,Oscar,Vini,Temur Roar,Veloci-E-Rápido,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Temur Roar,Veloci-E-Rápido,Temur Roar,Veloci-Ramp-Tor,Tarkir Dragonstorm,The Lost Caverns of Ixalan,manual,0,0,1,9.0,1.0,9.0
liga-2x2-presencial-s2-e3,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,Melk & Sônia,40SBrKz61H3qdWkSXn9H,1,9,1.0,0.4444444444444444,,,Sonia & Melk,Melk & Sônia,melk & sonia,Sônia,Melk,Family Matters,Veloci-E-Rápido,https://moxfield.com/decks/c6jPOurIekil4dXtwVWq8w,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Family Matters,Veloci-E-Rápido,Family Matters,Veloci-Ramp-Tor,Bloomburrow,The Lost Caverns of Ixalan,manual,0,0,9,1.0,3.0,8.0
liga-2x2-presencial-s2-e3,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,Gustavo Dias & Gustavo taverna,b3OwtDT7wXP7eqJqfUQ4,2,6,0.6666666666666666,0.4062962962962963,,,Gustavo dias & Gustavo taverna,Gustavo Dias & Gustavo taverna,gustavo dias & gustavo taverna,Gustavo Dias,Gustavo taverna,,,,,,,,,,,manual,0,1,6,2.0,2.0,8.0
liga-2x2-presencial-s2-e3,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,Banshee & Martin,7OGynWR4zlKYODVTO2xS,3,4,0.3333333333333333,0.7037037037037036,,,Martin & Banshee,Banshee & Martin,banshee & martin,Martin,Banshee,Lorehold Spirit,Prismari Artistry,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,Lorehold Spirit,Prismari Artistry,Lorehold Spirit,Prismari Artistry,Secrets of Strixhaven,Secrets of Strixhaven,manual,0,0,4,3.0,2.0,8.0
liga-2x2-presencial-s2-e3,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,Furiatti & Nakamura,vQ2JjCcAdomWpBpXJX6V,4,4,0.3333333333333333,0.5925925925925926,,,Furiatti & Nakamura,Furiatti & Nakamura,furiatti & nakamura,Furiatti,Nakamura,Domínio das Fadinas,Virtude e Valor,https://moxfield.com/decks/ErDyBjAnKE6l5TqX6wMxdg,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,Domínio das Fadinas,Virtude e Valor,Fae Dominion,Virtue and Valor,Wilds of Eldraine,Wilds of Eldraine,manual,0,0,4,4.0,2.0,8.0
liga-2x2-presencial-s2-e3,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,Fabi & João Marmentini,a5FhDirkBPTx3Yj4J2AM,5,4,0.3333333333333333,0.5914814814814815,,,Fabi & João Marmentini,Fabi & João Marmentini,fabi & joao marmentini,Fabi,João Marmentini,Virtude e Valor,Squirreled Away,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,https://moxfield.com/decks/4xEJiagwvEGelJy9ojLtZA,Virtude e Valor,Squirreled Away,Virtue and Valor,Squirreled Away,Wilds of Eldraine,Bloomburrow,manual,0,0,4,5.0,1.0,8.0
liga-2x2-presencial-s2-e3,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,Metusa & Rudzzt,sBp2igKF0B6luoKyyZlh,6,4,0.3333333333333333,0.4814814814814814,,,Metusa & Ruddzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Quandrix Unlimited,Quandrix Quântica,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/PZE0uF5pckKFccZKFvp1mg,Quandrix Unlimited,Quandrix Quântica,Quandrix Unlimited,Quantum Quandrix,Secrets of Strixhaven,Commander 2021 - Strixhaven,manual,0,0,4,6.0,1.0,8.0
liga-2x2-presencial-s2-e3,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,Oscar & Vini,y1lDALv2HzI80IMkMpCK,7,3,0.3333333333333333,0.4062962962962963,,,Oscar & Vini,Oscar & Vini,oscar & vini,Oscar,Vini,Endless Punishment,Veloci-E-Rápido,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Endless Punishment,Veloci-E-Rápido,Endless Punishment,Veloci-Ramp-Tor,Duskmourn: House of Horror,The Lost Caverns of Ixalan,manual,0,0,3,7.0,1.0,8.0
liga-2x2-presencial-s2-e3,Liga 2x2 presencial S2-E3,2026-04-25,2026-04,Matheus & Romano,lztDSYWDzkvlTI9LHZWl,8,0,0.0,0.48148148148148145,,,Romano & Matheus,Matheus & Romano,matheus & romano,Romano,Matheus,Quandrix Unlimited,Silverquill Influence,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Quandrix Unlimited,Silverquill Influence,Quandrix Unlimited,Silverquill Influence,Secrets of Strixhaven,Secrets of Strixhaven,manual,0,0,0,8.0,1.0,8.0
liga-2x2-presencial-s2-e4,Liga 2x2 presencial S2-E4,2026-05-02,2026-05,Banshee & Jorel,MhSRjsLH3SjoXC7sUK3n,1,7,0.6666666666666666,0.4444444444444444,,,Jorel & Banshee,Banshee & Jorel,banshee & jorel,Jorel,Banshee,Witherbloom Pestilence,World Shaper,https://moxfield.com/decks/AfG94iTx-UeG0L1wvTfSug,https://moxfield.com/decks/n04yWsMGvUCmMQ8ImxJ_0A,Witherbloom Pestilence,World Shaper,Witherbloom Pestilence,World Shaper,Secrets of Strixhaven,Edge of Eternities,manual,0,0,7,1.0,3.0,6.0
liga-2x2-presencial-s2-e4,Liga 2x2 presencial S2-E4,2026-05-02,2026-05,Melk & Sônia,YrSYDfTbeA3HuP7MLUL5,2,4,0.3333333333333333,0.5555555555555556,,,Melk & Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,Mishra's Burnished Banner,Veloci-E-Rápido,https://moxfield.com/decks/cVYq14CAiU-CwDR0rmdQkw,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Mishra's Burnished Banner,Veloci-E-Rápido,Mishra's Burnished Banner,Veloci-Ramp-Tor,The Brothers' War,The Lost Caverns of Ixalan,manual,0,0,4,2.0,2.0,6.0
liga-2x2-presencial-s2-e4,Liga 2x2 presencial S2-E4,2026-05-02,2026-05,Metusa & Rudzzt,O9HHa7SHDzEIKWa6jFLc,3,4,0.3333333333333333,0.5174074074074074,,,Metusa & Ruddzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Sabedoria Eterna,Fúria Dracônica,https://moxfield.com/decks/mlElAIMD4EazCpFh8osZaw,https://moxfield.com/decks/P1mqDaduQ02OuUWm_8rb4Q,Sabedoria Eterna,Fúria Dracônica,Timeless Wisdom,Draconic Rage,Commander 2020 - Ikoria,Dungeons and Dragons: Adventures in the Forgotten Realms,manual,0,0,4,3.0,2.0,6.0
liga-2x2-presencial-s2-e4,Liga 2x2 presencial S2-E4,2026-05-02,2026-05,Beck & Matheus,xHL951u4utPN9W5T9GXT,4,4,0.3333333333333333,0.5174074074074074,,,Matheus & Beck,Beck & Matheus,beck & matheus,Matheus,Beck,Domínio das Fadinas,Içar Velas,https://moxfield.com/decks/ErDyBjAnKE6l5TqX6wMxdg,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Domínio das Fadinas,Içar Velas,Fae Dominion,Ahoy Mateys,Wilds of Eldraine,The Lost Caverns of Ixalan,manual,0,0,4,4.0,2.0,6.0
liga-2x2-presencial-s2-e4,Liga 2x2 presencial S2-E4,2026-05-02,2026-05,Oscar & Vini,hjYmnppDj07rKStnpdtY,5,4,0.3333333333333333,0.4062962962962963,,,Oscar & Vini,Oscar & Vini,oscar & vini,Oscar,Vini,Witherbloom Pestilence,Veloci-E-Rápido,https://moxfield.com/decks/AfG94iTx-UeG0L1wvTfSug,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Witherbloom Pestilence,Veloci-E-Rápido,Witherbloom Pestilence,Veloci-Ramp-Tor,Secrets of Strixhaven,The Lost Caverns of Ixalan,manual,0,0,4,5.0,1.0,6.0
liga-2x2-presencial-s2-e4,Liga 2x2 presencial S2-E4,2026-05-02,2026-05,Arthur Castanhari & Murilo Oyafuso,QpLWPAHR2dUxl9afbpvq,6,1,0.0,0.4444444444444444,,,Murilo Oyafuso & Arthur Castanhari,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Murilo Oyafuso,Arthur Castanhari,Quandrix Unlimited,Silverquill Influence,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Quandrix Unlimited,Silverquill Influence,Quandrix Unlimited,Silverquill Influence,Secrets of Strixhaven,Secrets of Strixhaven,manual,0,0,1,6.0,1.0,6.0
liga-2x2-presencial-s2-e5,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,Jorel & Martin,fKCBoQ26eUESzOsgXlxf,1,9,1.0,0.4444444444444444,,,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Quandrix Unlimited,Lorehold Spirit,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Quandrix Unlimited,Lorehold Spirit,Quandrix Unlimited,Lorehold Spirit,Secrets of Strixhaven,Secrets of Strixhaven,manual,0,0,9,1.0,3.0,9.0
liga-2x2-presencial-s2-e5,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,Arthur Castanhari & Murilo Oyafuso,ZD8rVLcvfZ5dhKPHUL62,2,7,0.6666666666666666,0.3703703703703703,,,Murilo & Arthur,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Murilo Oyafuso,Arthur Castanhari,Silverquill Influence,Turtle Power!,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,Silverquill Influence,Turtle Power!,Silverquill Influence,Turtle Power!,Secrets of Strixhaven,Teenage Mutant Ninja Turtles,manual,0,0,7,2.0,2.0,9.0
liga-2x2-presencial-s2-e5,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,Banshee & Ruanito,ZBX21lmDT2ECHIUiQWao,3,6,0.6666666666666666,0.6666666666666666,,,Banshee & Ruanito,Banshee & Ruanito,banshee & ruanito,Banshee,Ruanito,Prismari Artistry,Turtle Power!,https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,Prismari Artistry,Turtle Power!,Prismari Artistry,Turtle Power!,Secrets of Strixhaven,Teenage Mutant Ninja Turtles,manual,0,0,6,3.0,2.0,9.0
liga-2x2-presencial-s2-e5,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,Metusa & Rudzzt,VAzY8W0v1MkaaueGjgdd,4,6,0.5,0.5,,,Metusa & Ruddzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Sabedoria Eterna,Counter Blitz,https://moxfield.com/decks/mlElAIMD4EazCpFh8osZaw,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Sabedoria Eterna,Counter Blitz,Timeless Wisdom,Counter Blitz,Commander 2020 - Ikoria,Final Fantasy,manual,0,0,6,4.0,2.0,9.0
liga-2x2-presencial-s2-e5,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,Beck & Gus,noSZNOPGJZNbpAIyHFjt,5,4,0.3333333333333333,0.48148148148148145,,,Beck & Gus,Beck & Gus,beck & gus,Beck,Gus,Mortos-Vivos Desenfreados,Içar Velas,https://moxfield.com/decks/3kHIg4HG_U29DRdIPiF7ww,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Mortos-Vivos Desenfreados,Içar Velas,Undeade Unleashed,Ahoy Mateys,Innistrad: Midnight Hunt,The Lost Caverns of Ixalan,manual,0,0,4,5.0,1.0,9.0
liga-2x2-presencial-s2-e5,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,Melk & Sônia,2ERnqgthK4MHOSkZacZt,6,3,0.3333333333333333,0.7407407407407408,,,Melk & Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,Scions & Spellcraft,Veloci-E-Rápido,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Scions & Spellcraft,Veloci-E-Rápido,Scions & Spellcraft,Veloci-Ramp-Tor,Final Fantasy,The Lost Caverns of Ixalan,manual,0,0,3,6.0,1.0,9.0
liga-2x2-presencial-s2-e5,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,Nathan & Rogério,dQ2mgiMv4pDmBUeJ4mSZ,7,3,0.3333333333333333,0.6666666666666666,,,Rogério & Nathan,Nathan & Rogério,nathan & rogerio,Rogério,Nathan,Içar Velas,Lorehold Spirit,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Içar Velas,Lorehold Spirit,Ahoy Mateys,Lorehold Spirit,The Lost Caverns of Ixalan,Secrets of Strixhaven,manual,0,0,3,7.0,1.0,9.0
liga-2x2-presencial-s2-e5,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,Clausius & Zangalli,ubmPJeJxvRwJMqOWMgup,8,3,0.0,0.5555555555555556,,,Zangalli & Clausius,Clausius & Zangalli,clausius & zangalli,Zangalli,Clausius,Exploradores das Profundezas,Prismari Artistry,https://moxfield.com/decks/SvrXYfEIn0q5EprNPf0mqQ,https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,Exploradores das Profundezas,Prismari Artistry,Explorers of the Deep,Prismari Artistry,The Lost Caverns of Ixalan,Secrets of Strixhaven,manual,0,0,3,8.0,1.0,9.0
liga-2x2-presencial-s2-e5,Liga 2x2 presencial S2-E5,2026-05-09,2026-05,André & Matheus,59eox2EqcVG9bxGuUaUe,9,3,0.0,0.5555555555555556,,,André & Matheus,André & Matheus,andre & matheus,André,Matheus,Quandrix Unlimited,Geração de Letalidade,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/rnkRQ7yt1EKD4pSVBEQX7w,Quandrix Unlimited,Geração de Letalidade,Quandrix Unlimited,Breed Lethality,Secrets of Strixhaven,Commander 2016,manual,0,0,3,9.0,1.0,9.0
liga-2x2-presencial-s2-e6,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,Arthur Castanhari & Murilo Oyafuso,24UQ24R6gVddfVHl5DJM,1,7,0.6666666666666666,0.4074074074074074,,,Arthur & Oyafuso / Counter blitz & Silverquill influence,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Counter Blitz,Silverquill Influence,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Counter Blitz,Silverquill Influence,Counter Blitz,Silverquill Influence,Final Fantasy,Secrets of Strixhaven,manual,0,0,7,1.0,3.0,8.0
liga-2x2-presencial-s2-e6,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,Melk & Sônia,Lbx94196TZacmS9sdYH7,2,7,0.6666666666666666,0.4062962962962963,,,Melk & Sônia / Tricky Terrain & Velociramptor,Melk & Sônia,melk & sonia,Melk,Sônia,Tricky Terrain,Veloci-E-Rápido,https://moxfield.com/decks/oZAUJUI4OESC2r8Yz9hhRw,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Tricky Terrain,Veloci-E-Rápido,Tricky Terrain,Veloci-Ramp-Tor,Modern Horizons 3,The Lost Caverns of Ixalan,manual,0,0,7,2.0,2.0,8.0
liga-2x2-presencial-s2-e6,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,Banshee & Martin,1bB2GVSHd2wrtQLgFwJh,3,4,0.3333333333333333,0.6666666666666666,,,Martin & Banshee / Lorehold Spirit & Turtle Power,Banshee & Martin,banshee & martin,Martin,Banshee,Lorehold Spirit,Turtle Power!,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,Lorehold Spirit,Turtle Power!,Lorehold Spirit,Turtle Power!,Secrets of Strixhaven,Teenage Mutant Ninja Turtles,manual,0,0,4,3.0,2.0,8.0
liga-2x2-presencial-s2-e6,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,André & Matheus,cQAJYvOd9VgQaAQq5Cig,4,4,0.3333333333333333,0.5555555555555555,,,Andre & Matheus// Urza's Iron Alliance & Sneak Attack,André & Matheus,andre & matheus,André,Matheus,Urza's Iron Alliance,Ataque Surpresa,https://moxfield.com/decks/DZiH6rz0tEq2SnaqbKt1CQ,https://moxfield.com/decks/RzsmVOnyREuqPhNrhrA-ow,Urza's Iron Alliance,Ataque Surpresa,Urza's Iron Alliance,Sneak Attack,The Brothers' War,Zendikar Rising,manual,0,0,4,4.0,2.0,8.0
liga-2x2-presencial-s2-e6,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,Metusa & Rudzzt,yERh5VbGRRVhnNIzBaqf,5,4,0.3333333333333333,0.5174074074074074,,,Metusa & Rudzzt / Timeless Wisdom & Elven Council,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Sabedoria Eterna,Conselho Élfico,https://moxfield.com/decks/mlElAIMD4EazCpFh8osZaw,https://moxfield.com/decks/oP3tmn8muEKNYSWn3KHhDw,Sabedoria Eterna,Conselho Élfico,Timeless Wisdom,Elven Council,Commander 2020 - Ikoria,The Lord Of The Rings: Tales Of Middle-Earth,manual,0,0,4,5.0,1.0,8.0
liga-2x2-presencial-s2-e6,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,Gustavo Dias & Luciano,doNIG1ljLHy3p5mOatNy,6,4,0.3333333333333333,0.4074074074074074,,,Gustavo Dias & Luciano / Quandrix Unlimited & Prismari Artistry,Gustavo Dias & Luciano,gustavo dias & luciano,Gustavo Dias,Luciano,Quandrix Unlimited,Prismari Artistry,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,Quandrix Unlimited,Prismari Artistry,Quandrix Unlimited,Prismari Artistry,Secrets of Strixhaven,Secrets of Strixhaven,manual,0,0,4,6.0,1.0,8.0
liga-2x2-presencial-s2-e6,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,Berka & Du,BiySO6w0m1PsIA31fm5r,7,3,0.3333333333333333,0.5174074074074074,,,Berka & Du / Endless punishment & Silverquill Influence,Berka & Du,berka & du,Berka,Du,Endless Punishment,Silverquill Influence,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Endless Punishment,Silverquill Influence,Endless Punishment,Silverquill Influence,Duskmourn: House of Horror,Secrets of Strixhaven,manual,0,0,3,7.0,1.0,8.0
liga-2x2-presencial-s2-e6,Liga 2x2 presencial S2-E6,2026-05-16,2026-05,Coelho & Nathan,SCYamLNFCnHqprt3b6rv,8,0,0.0,0.5185185185185185,,,Nathan & Coelho / Ahoy Mateis & Scions and Spellscraft,Coelho & Nathan,coelho & nathan,Nathan,Coelho,Içar Velas,Scions & Spellcraft,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/r_IFt9Gc3UqaULfoAEjVvg,Içar Velas,Scions & Spellcraft,Ahoy Mateys,Scions & Spellcraft,The Lost Caverns of Ixalan,Final Fantasy,manual,0,0,0,8.0,1.0,8.0
